"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","Direct","Neutralization","testName"
12.9,0.943277148995252,0.948809921700959,0.874272915814366,0.929614603002042,0.963347867009447,0.981698762008043,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13,0.943306290922896,0.948903476217009,0.873925603334478,0.929636221159849,0.963449524250064,0.981805993922827,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.1,0.943334959513098,0.948970874903052,0.873518607697863,0.929609989244507,0.963517459215808,0.981862277028453,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.2,0.943363155768871,0.949078962142119,0.873188013954576,0.929582891159329,0.963627615134338,0.98191748284239,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.3,0.943390880687627,0.94914096097892,0.872686711622533,0.929570433548767,0.963715999887241,0.981986301526398,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.4,0.943418135261199,0.949164834883527,0.872178774494669,0.929571866022904,0.9638283630217,0.98205318865792,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.5,0.943444920475876,0.949217450178146,0.871802535301381,0.929623338313024,0.963889899607028,0.982102970617501,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.6,0.943471237312434,0.94927392923647,0.871601876082172,0.929628312768122,0.963958199819065,0.982222629737522,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.7,0.943497086746158,0.949339707240929,0.871446947474511,0.929604859800183,0.964085593701198,0.982294489602295,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.8,0.943522469746883,0.949404736309,0.871297789748542,0.929622028270937,0.964132961814134,0.982359748921878,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
13.9,0.943547387279019,0.94949333350856,0.871158229024345,0.929656911378321,0.964212584089343,0.982452061637227,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
14,0.943571840301583,0.949579688855841,0.87103034006675,0.929699460637616,0.964314502387874,0.982523263905947,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
0.5,0.898443707744339,0.908179855688539,0.770344009542622,0.873221601259427,0.934458224338003,0.969069274345753,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
0.6,0.897886076959576,0.907552198245478,0.769477807402767,0.87257198361425,0.933838315500504,0.968674752657362,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
0.7,0.897317181666835,0.906851896545555,0.769399384727864,0.871861156564393,0.933235501432154,0.968260788357733,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
0.8,0.896736902191441,0.906203732911368,0.769848735573541,0.871130855238006,0.932680212831919,0.967887745791487,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
0.9,0.896145118992777,0.905560281774043,0.769770756777872,0.870611917133472,0.932008346431751,0.967520094717394,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1,0.895541712756562,0.904844219965474,0.769974520818887,0.869972905909717,0.931453960125518,0.967043800915391,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.1,0.894926564492025,0.904060542889606,0.770221221882198,0.869272520771173,0.930861026564351,0.966618379449581,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.2,0.894299555634052,0.903285451543848,0.769115190590929,0.868782951101454,0.930316370529371,0.966133492057122,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.3,0.893660568150327,0.902695784294527,0.76898076032378,0.868039733912856,0.929654924351962,0.965732376690436,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.4,0.893009484653498,0.902023105546938,0.769300625237615,0.867194706800621,0.929159714705059,0.965184146858449,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.5,0.892346188518378,0.901400391134534,0.769406731198604,0.866468263102807,0.92858223861571,0.964876382865339,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.6,0.89167056400418,0.900897695965643,0.768287149229827,0.865652774196494,0.928093994321285,0.964489977540671,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.7,0.89098249638176,0.900127537066581,0.767007723868304,0.86480877570652,0.927601268546625,0.964035145026814,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.8,0.890281872065844,0.899575778510303,0.766164102609643,0.864035398735451,0.927032213318601,0.963477055832503,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
1.9,0.889568578752168,0.898928992283295,0.765067384474692,0.862987659951293,0.926537901363318,0.963178737831251,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2,0.888842505559478,0.89828358733775,0.763846912372162,0.862003034637336,0.926003509302673,0.962816289317819,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.1,0.888103543176291,0.897438973046604,0.763049767031294,0.861049452000013,0.925404940049047,0.962461883214612,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.2,0.88735158401231,0.896780919022049,0.760314175885847,0.860064214148935,0.92495900593941,0.962097823256721,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.3,0.886586522354361,0.89597457327962,0.758180390015047,0.859141201197397,0.92441288803047,0.96174781989697,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.4,0.885808254526719,0.89531377008258,0.756756046363587,0.858134875247738,0.923806711449447,0.961539118765289,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.5,0.885016679055641,0.894674320888637,0.755301859153217,0.856892059672495,0.923488879804832,0.961423013951351,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.6,0.884211696837931,0.893882443831942,0.752778450873239,0.855917566063072,0.923095134528238,0.961205570902135,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.7,0.883393211313323,0.893117980211589,0.750935529745985,0.854874215785276,0.922482870209039,0.960798493951585,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.8,0.882561128640469,0.892273043947895,0.748479670201319,0.853755037501243,0.922173770455905,0.960471918614612,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
2.9,0.881715357876266,0.891531103378212,0.746566738818679,0.85255337960594,0.921733780815986,0.960280789934201,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3,0.880855811158273,0.890743015259692,0.744412136974158,0.851315008427627,0.921187074461437,0.960160806486571,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.1,0.879982403889919,0.890142700313195,0.742368864594314,0.849980729451079,0.920760960170255,0.959909357033449,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.2,0.879095054928183,0.88928461249379,0.740306060232684,0.848713568304101,0.920391868693701,0.959824829147021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.3,0.878193686773421,0.888580714806935,0.738489099656777,0.847530318083722,0.920132012394553,0.959705808195442,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.4,0.87727822576096,0.887920816917937,0.734135204235466,0.84625755189217,0.919813379301463,0.959588320958761,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.5,0.876348602254073,0.887220766231275,0.732340582771642,0.844990646149926,0.919409603164815,0.959326315611393,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.6,0.875404750837916,0.886541833940557,0.729495925995086,0.843731488303775,0.919092914519457,0.959266675394079,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.7,0.874446610513948,0.885789237063838,0.727070537939611,0.842437788302295,0.918537865663872,0.959151356054627,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.8,0.873474124894372,0.88503795179341,0.724149432458583,0.840976845194204,0.918041307359176,0.95893334550882,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
3.9,0.872487242396039,0.884094646301651,0.7209304655108,0.839518379614259,0.917681806602725,0.958860987011662,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4,0.87148591643326,0.883323616266108,0.716777545926256,0.83828854250994,0.917228663516474,0.958862013616638,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.1,0.870470105608913,0.882368998402298,0.713687654546732,0.836917245736762,0.916894974606141,0.959019692930952,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.2,0.869439773903191,0.881565232389761,0.709788290917523,0.835418998215494,0.916469657799541,0.959030278425386,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.3,0.868394890859282,0.880887657511537,0.70689095991556,0.834016369568534,0.916015199533501,0.959083641013046,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.4,0.867335431765262,0.880083514192354,0.703193207858042,0.832499061632698,0.915610953896888,0.959058133179278,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.5,0.866261377831393,0.87940991651168,0.699400191446038,0.830687470558456,0.915206688038139,0.959226848083108,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.6,0.865172716362005,0.878506879125023,0.695933987600378,0.82909276337455,0.915008116043057,0.959187396669586,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.7,0.864069440921091,0.877790877606539,0.69110405045975,0.82736989327454,0.914689238551226,0.959356360315947,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.8,0.862951551490712,0.876865050299893,0.687711673223788,0.825780555704959,0.914201738877218,0.959382384407546,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
4.9,0.861819054621255,0.876093146181171,0.68323911275137,0.824247188238282,0.913674343421667,0.959447635450791,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5,0.860671963572587,0.875218610267694,0.678685495703348,0.823063816486051,0.913432291155935,0.959415500140749,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.1,0.859510298445091,0.874377964454025,0.67560301697851,0.821494852304472,0.913154730516632,0.959541893006843,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.2,0.8583340862996,0.873508964312376,0.671250995280151,0.819851388251144,0.912975854074248,0.959572999585181,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.3,0.857143361265181,0.872552451782227,0.667319898777887,0.81807416284443,0.912577129663276,0.959839063103481,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.4,0.855938164633782,0.871736881569119,0.662413479353294,0.816237959534574,0.912390705264855,0.960091791504312,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.5,0.85471854494074,0.870882366724725,0.658363722169913,0.814609856678958,0.911897508270746,0.960335057950942,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.6,0.853484558030188,0.86990721802384,0.654294775384654,0.812672540161913,0.911762743598646,0.960391228846619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.7,0.852236267104452,0.868968592539601,0.650073804466199,0.810715777455078,0.911685321017522,0.96053836082812,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.8,0.850973742756598,0.868051880915969,0.645656124304872,0.808940139887881,0.911409971446748,0.960789095332602,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
5.9,0.849697062985365,0.867259294755393,0.641279369027445,0.807099061377301,0.911266448153417,0.960884720452206,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6,0.848406313191843,0.866375466143621,0.635519651206468,0.805311242204582,0.911079582877264,0.961133542366861,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.1,0.847101586157364,0.865516153654994,0.629195736004889,0.803712359816901,0.910772742729947,0.961394053601235,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.2,0.845782982002255,0.864604882051535,0.624011281459383,0.801874159441817,0.910463395293558,0.961721203226132,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.3,0.844450608125228,0.863683317649737,0.618368377404105,0.79977582614486,0.910115100176378,0.962026438624987,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.4,0.843104579123418,0.862863369996653,0.61238596278274,0.79788068198995,0.909845143699424,0.962237669550924,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.5,0.841745016693244,0.862032820811559,0.606043464554547,0.795864828539473,0.909661327929114,0.962420051731199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.6,0.840372049512491,0.861060463731448,0.600174704594821,0.793859327100655,0.909436333862722,0.962683461004976,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.7,0.838985813104254,0.860027572019683,0.594737988783678,0.791836608469149,0.909211679297392,0.962903979984793,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.8,0.837586449683556,0.85896105377304,0.588248023966245,0.789724281634534,0.909121422065611,0.96323736734112,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
6.9,0.836174107987693,0.858121132040372,0.582426203400357,0.787560752271823,0.908891475186086,0.963462739517704,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7,0.834748943091551,0.857133089946607,0.577630821134314,0.785131272994449,0.908617819266713,0.963788138333342,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.1,0.833311116209288,0.856096256484507,0.572058348811693,0.783014593369086,0.908259515215447,0.964247954267278,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.2,0.831860794483933,0.854980190105999,0.565407605775726,0.780919242194392,0.907902279594971,0.964572630461624,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.3,0.830398150766567,0.853806702253755,0.560157884723567,0.778563188094439,0.907711863083655,0.964881524758545,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.4,0.828923363386795,0.852990685836148,0.554107872503341,0.776540397104894,0.907521066904561,0.965149772685064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.5,0.827436615916274,0.851970145719886,0.54787017745885,0.774196547653234,0.907382477862416,0.965442208670367,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.6,0.825938096927026,0.851048121323607,0.542481714210228,0.771766299985973,0.907075779105533,0.965892098110372,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.7,0.824427999746224,0.849852298999211,0.536378489128279,0.769229429876862,0.906895372129034,0.966138031743476,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.8,0.822906522209058,0.849035130140108,0.530697238776769,0.766887977752795,0.906637230183246,0.966480188864219,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
7.9,0.821373866411127,0.848219464440978,0.525558726746718,0.764673272345188,0.906442056858671,0.966737838669544,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8,0.819830238461714,0.847167546101888,0.519218505771502,0.76205960682163,0.90625340914001,0.966951784858666,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.1,0.818275848239087,0.846316122856639,0.512350135631317,0.759805063791208,0.906216677335981,0.967276343496353,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.2,0.816710909148816,0.845324565026578,0.506714561682572,0.75756021785328,0.906081412636511,0.967506874572532,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.3,0.815135637885901,0.844404625550359,0.501158487972473,0.754993332347245,0.905965308546615,0.967790929743864,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.4,0.813550254201359,0.843401231691515,0.495117055985485,0.75208282019213,0.905823546505667,0.968237452864468,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.5,0.8119549806737,0.842402073278655,0.48823842478226,0.749741874792087,0.905717259224583,0.968551727165661,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.6,0.810350042485623,0.841356409530026,0.481265608643354,0.747341298959249,0.905427253375103,0.968863458791937,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.7,0.808735667206081,0.840097035994422,0.474400310599924,0.74503655667697,0.905051591779427,0.96923519291938,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.8,0.807112084577788,0.838944346919758,0.467544429879986,0.742609588028761,0.905014412009464,0.969729752761121,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
8.9,0.805479526310107,0.837600649616952,0.460446804895289,0.739723036923784,0.904762291921486,0.970108525983523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9,0.803838225877222,0.836525802661476,0.454618807485742,0.736795563070002,0.90473039880003,0.970515764997632,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.1,0.802188418321421,0.835355076441063,0.448895874658526,0.733851178310215,0.904595646213192,0.970886499450054,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.2,0.800530340061298,0.834172423297214,0.44248991751091,0.731335234346468,0.904355388910916,0.971270348582919,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.3,0.798864228704643,0.833046083860774,0.435827870623002,0.728860883921863,0.903932156256471,0.971606757433794,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.4,0.797190322865824,0.83174281290356,0.430535762894442,0.726322852267811,0.903691151604337,0.971863822450785,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.5,0.795508861987428,0.830924837109564,0.42484276819471,0.723740868070292,0.903312610464388,0.972161793078949,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
9.6,0.79382008616599,0.829812354295438,0.417797835032302,0.721107252275543,0.903083983769465,0.972472934234893,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"IDK (Immundiagnostik) anti-spike IgG"
